category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,elasticity,restock_frequency_days,carbon_score,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,overstock_score
1,5,5,0,335,0,6.61,6.61,0.73,2,4.26,13.07,0,21.80566233011171,59.74,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,12,0,389,0,3.84,3.84,0.35,2,3.91,67.22,0,4.760487863565272,62.14,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,427,57,452,132,5.37,3.94,0.0,13,3.63,64.53,8,3.2233070499721213,89.18,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,5.5
1,1,43,0,309,0,6.57,6.57,0.0,1,6.45,39.46,0,2.3821592037742496,75.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,5,0,180,0,3.07,3.07,0.57,2,4.85,46.8,0,2.478632519039456,63.7,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,450,247,438,774,5.01,5.01,0.74,11,6.26,27.25,0,11.6697247706422,75.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,28.67
1,7,5,0,291,0,6.22,6.22,0.7,2,4.21,59.71,0,2.562384899446214,59.84,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,42,0,401,0,1.14,1.14,0.2,2,0.84,66.4,0,2.499999942549741,51.36,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,58,0,431,0,0.66,0.66,0.0,2,6.65,6.68,0,57.18563021206048,76.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,14,0,191,0,6.74,6.74,1.26,1,3.89,18.12,0,4.249447926805815,55.56,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,49,0,368,0,2.82,2.82,0.34,2,3.26,72.5,0,4.841379310344828,59.64,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,571,381,278,0,95.07,95.07,26.3,12,2.73,90.63,8,2.1405716195438105,24.23,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,10,0,334,0,2.82,2.82,0.44,2,4.96,50.39,0,2.6195674062087133,65.44,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,666,32,339,283,3.91,2.53,0.83,9,0.0,43.62,8,2.2466758917860785,69.78,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,6.43
1,5,9,0,238,0,6.34,6.34,0.58,2,8.86,32.71,0,4.983185709637505,79.64,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,384,0,1.95,1.95,0.4,1,6.61,55.65,0,1.5453728237546849,72.44,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,578,284,354,126,11.61,11.61,1.79,9,6.91,57.91,5,1.8131583539400105,61.02,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,2.17
1,3,356,256,469,1351,1.23,1.23,0.16,12,2.33,13.53,4,7.31707331514186,58.96,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,103.92
1,5,6,0,436,0,4.82,4.82,0.69,1,6.28,13.79,0,10.224800608415167,68.22,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,14,0,256,0,1.65,1.65,0.22,1,5.56,75.43,0,1.5776216295711,70.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,589,59,470,0,66.2,66.2,20.96,11,6.5,46.6,0,6.738197645529477,61.99,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,7,0,228,0,4.48,4.48,0.59,1,2.59,75.47,0,1.9080429001039627,54.46,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,11,0,127,0,7.88,7.88,1.96,2,5.46,78.9,0,0.912547510868986,61.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,539,0,459,0,2.11,2.11,0.0,10,8.7,6.05,5,21.157024126383124,84.8,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,579,360,361,53,0.81,0.81,0.1,10,3.56,44.32,3,4.67057764948888,45.76,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.23
1,7,6,0,358,0,5.42,5.42,0.97,1,2.29,21.88,0,14.25959835315956,49.46,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,4,526,0,216,216,6.47,6.47,1.29,7,4.19,37.81,7,3.623379926581457,86.76,216,1397.52,0,905.04,720.0,10800,54.0,100.0,0.648,5.84
1,3,558,286,317,0,7.97,7.97,1.34,10,4.21,67.84,2,1.1055425125091038,36.34,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,52,0,338,0,6.91,6.91,0.96,1,3.96,39.42,0,7.534246925307412,56.24,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,31,0,278,278,9.81,9.81,0.86,2,2.37,3.78,2,38.359788650127605,80.88,278,2727.18,0,658.86,926.67,13900,69.5,100.0,0.242,92.67
1,1,46,0,365,0,6.42,6.42,0.55,1,1.6,23.62,0,8.721422213407756,50.9,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,10,0,145,0,3.56,3.56,0.39,1,4.82,18.28,0,7.27571088644233,65.38,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,522,340,449,0,3.45,3.45,0.45,13,5.88,68.91,2,3.323174979395875,42.97,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,376,21,276,0,43.79,43.79,8.96,10,6.31,70.98,7,0.9439278223625948,63.01,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,23,0,493,0,1.7,1.7,0.0,2,5.71,5.99,0,49.91652945325324,72.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,3,0,111,0,9.6,9.6,1.96,2,4.78,60.92,0,1.4609324142325533,59.12,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,364,253,176,0,8.01,8.01,0.0,12,7.56,68.12,4,2.084556580660516,52.44,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,22,0,479,0,8.53,8.53,0.0,1,9.62,34.26,0,6.012843260138872,88.48,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,331,0,3.15,3.15,0.39,2,3.72,50.44,0,1.4472641155336003,60.98,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,28,0,309,0,3.81,3.81,0.67,2,4.86,3.12,0,93.9102598548642,62.74,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,37,0,74,74,5.63,5.63,0.64,1,5.29,23.76,1,0.7575757502779744,83.26,74,416.62,0,391.46,246.67,3700,18.5,100.0,0.94,3.08
1,0,32,0,364,0,4.45,4.45,0.0,1,6.0,13.44,0,25.37202460167598,74.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,613,390,395,0,3.06,3.06,0.31,9,2.64,62.93,2,3.734307943117426,32.01,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,89,0,9.05,9.05,1.77,2,6.49,46.21,0,0.973815210810527,65.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,529,313,325,1600,12.07,12.07,3.46,7,7.32,11.06,7,16.094031939120747,75.61,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,145.45
1,3,367,310,169,885,4.66,4.66,0.69,7,2.96,6.64,6,23.945783614022144,51.15,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,147.5
1,7,14,0,344,0,9.64,9.64,1.44,2,2.09,81.47,1,1.3256413205079844,48.36,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,13,0,89,0,5.12,5.12,0.0,1,7.06,2.29,0,9.60698705959715,78.24,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,458,147,210,5,0.55,0.55,0.0,13,6.92,41.57,8,2.525860013731809,65.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.12
1,0,19,0,439,0,7.1,7.1,0.96,2,6.57,26.21,0,9.72911136616816,66.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,18,0,275,275,5.68,5.68,0.5,2,6.41,56.75,2,1.0044052863436124,99.59,275,1562.0,0,1762.75,916.67,13750,68.75,100.0,1.129,4.82
1,5,11,0,146,0,5.57,5.57,0.61,1,6.73,6.22,0,21.54340908681465,70.82,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,658,369,272,158,6.76,6.76,0.9,8,4.51,57.66,6,4.231703098260608,53.54,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,2.82
1,3,654,459,365,0,5.14,5.14,0.65,11,3.45,45.24,0,5.260830927715959,29.23,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,451,0,9.88,9.88,1.05,2,2.93,71.04,0,3.9132882378558222,51.72,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,356,262,144,0,9.14,9.14,0.0,8,2.63,71.0,4,1.0140845070422535,31.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,37,0,400,0,5.12,5.12,0.61,1,6.08,51.48,0,4.52602956627529,68.22,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,513,142,259,1167,2.68,2.35,0.0,8,5.16,10.39,6,8.950914044942015,89.57,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,106.09
1,3,399,152,321,1027,1.56,1.56,0.27,11,3.63,11.95,5,22.67782462974492,76.58,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,85.58
1,7,5,0,114,0,2.04,2.04,0.35,1,5.14,49.93,0,2.243140382844941,67.06,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,28,0,233,0,6.3,6.3,0.87,2,5.15,64.15,1,2.7123927647890427,61.9,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,23,0,392,0,4.86,4.86,0.0,1,5.8,28.32,0,7.768361665632621,73.2,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,653,379,105,0,6.52,6.52,1.07,7,8.94,61.04,0,0.966579277769827,52.54,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,337,187,270,186,9.26,9.26,1.2,8,4.8,42.28,6,4.659413568773905,62.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,4.33
1,3,374,29,110,0,5.15,5.15,0.72,10,3.35,78.56,7,0.7637474779101052,53.1,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,4,426,351,176,176,16.65,16.65,4.03,12,3.69,44.97,12,1.0451411768777608,45.27,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,3.91
1,2,475,389,223,128,51.9,51.9,13.36,12,2.7,19.12,7,2.4058576349855607,48.04,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,6.4
1,3,614,163,71,0,2.81,2.81,0.39,7,2.51,40.14,0,0.6477329445775988,45.52,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,10,0,480,0,6.18,6.18,1.36,2,7.22,78.71,1,1.753271523379088,68.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,649,527,222,0,9.32,9.32,0.0,9,5.19,47.89,2,1.127584061144763,38.28,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,678,590,196,0,3.6,3.6,0.54,11,4.72,50.09,7,2.076262720766369,28.67,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,209,0,7.89,7.89,1.49,2,3.92,53.02,0,1.3013956884999685,55.68,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,33,0,94,94,7.32,7.32,0.0,1,5.17,2.7,1,31.85185128932792,100.0,94,688.08,0,485.98,313.33,4700,23.5,100.0,0.706,31.33
1,1,22,0,203,0,5.96,5.96,0.54,2,6.56,44.65,0,1.2094064536302844,70.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,491,119,316,861,12.08,10.18,0.0,9,9.47,21.85,2,13.226544391509096,100.0,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,41.0
1,3,637,392,382,312,1.27,1.27,0.17,13,6.34,70.75,12,2.8409893992932864,75.79,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,4.46
1,3,600,482,179,0,4.65,4.65,0.5,11,3.62,57.47,7,2.627457748262644,27.35,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,16,0,233,0,3.91,3.91,0.49,1,3.48,43.66,0,1.5116811779813155,59.02,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,462,308,358,584,7.97,7.97,1.58,10,3.79,21.21,1,7.543611829626728,58.49,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,29.2
0,3,712,110,272,179,2.49,1.88,0.0,10,3.41,31.79,7,6.008178499507653,87.46,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,5.97
1,0,44,0,149,0,8.28,8.28,1.6,2,5.27,79.44,1,0.8811681501600022,61.08,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,610,378,290,0,7.36,7.36,1.32,13,7.59,45.07,5,1.8637674854399089,45.57,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,707,622,195,62,2.25,2.25,0.28,12,2.74,17.56,4,5.580865773377214,44.85,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,3.65
1,1,36,0,144,144,6.15,6.15,0.0,2,4.74,34.48,2,1.073085861114261,94.37,144,885.6,0,682.56,480.0,7200,36.0,100.0,0.771,4.24
1,1,29,0,279,0,2.94,2.94,0.18,2,6.35,38.15,0,1.9397115869,73.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,39,0,78,0,8.53,8.53,0.59,2,5.92,59.54,0,1.0413167458287882,67.78,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,4,0,402,0,1.2,1.2,0.17,1,5.44,73.0,0,1.8904109589041096,70.06,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,30,0,84,0,0.6,0.6,0.09,1,4.8,11.68,0,6.249999836699607,68.3,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,333,0,240,0,5.02,5.02,0.53,12,4.59,76.84,9,2.459656546167768,63.06,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,398,209,181,0,1.03,1.03,0.18,11,2.99,71.99,4,2.222530973021786,39.15,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,306,208,355,355,4.4,4.4,1.22,7,6.05,60.89,7,1.3959599417314228,67.01,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,5.92
1,7,14,0,77,0,9.57,9.57,1.28,1,4.09,28.77,0,0.5213764254894965,56.36,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,397,270,383,0,2.96,2.96,0.3,9,4.66,63.44,1,5.832282597878645,38.44,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,421,0,8.99,8.99,1.61,1,2.27,49.11,0,3.950315568904881,49.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,371,137,168,0,11.8,11.8,0.0,11,5.65,52.26,3,0.9376196244501226,57.83,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,41,0,137,137,3.41,3.41,0.4,2,2.1,54.8,2,2.2262774032575705,69.08,137,467.17,0,287.7,456.67,6850,34.25,100.0,0.616,2.45
1,1,11,0,98,0,5.18,5.18,0.0,1,6.45,75.65,0,0.6741572897728699,75.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,606,44,165,223,4.65,3.13,0.0,13,3.84,8.62,7,5.916473396413764,92.46,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,27.88
1,0,28,0,306,0,9.65,9.65,1.21,1,4.44,56.69,0,1.7463397847633222,57.76,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,39,0,483,0,4.37,4.37,0.0,1,5.43,38.79,0,9.92523822926458,71.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,474,396,364,2113,3.61,3.61,0.0,7,3.56,5.08,4,33.26771703506405,60.82,133,480.13,1,473.48,443.33,6650,33.25,100.0,0.986,422.6
1,0,26,0,324,0,5.97,5.97,1.05,2,3.69,43.18,1,5.859194029919312,54.76,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,493,241,264,0,4.69,4.69,0.52,7,4.52,70.62,3,2.803738208712872,43.33,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,17,0,117,0,2.08,2.08,0.2,1,7.78,75.55,0,0.4897418730036587,79.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,651,489,264,0,9.93,9.93,1.96,12,7.56,39.17,0,3.854991244797034,40.19,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,482,378,232,1284,6.51,6.51,0.74,7,6.48,4.87,0,17.248460364256598,67.15,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,321.0
1,4,675,221,452,362,3.97,3.97,0.78,13,2.21,45.74,11,6.252732608329601,67.94,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,7.87
0,6,337,255,78,48,2.15,2.15,0.32,7,7.37,10.97,4,1.5496809103181908,74.81,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,4.8
1,5,8,0,344,0,8.45,8.45,0.92,2,3.37,33.09,0,4.230885444376492,54.28,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,451,0,379,0,13.18,13.18,2.22,10,2.41,7.23,3,35.13139686444285,49.64,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,399,102,303,0,5.4,5.4,0.83,9,1.4,66.21,2,3.6550370540142936,37.07,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,13,0,261,0,4.45,4.45,0.48,2,6.58,12.79,0,12.04065679900818,71.52,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,460,0,6.42,6.42,1.46,2,3.66,5.45,0,63.66972699890581,54.64,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,50,0,269,0,3.71,3.71,0.22,1,7.7,28.53,0,5.362775896168034,78.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,34,0,155,0,2.44,2.44,0.24,2,6.86,41.7,0,0.8153477069050136,75.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,32,0,327,0,7.0,7.0,0.9,1,4.44,58.58,0,2.2533287107209268,58.76,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,215,0,6.49,6.49,1.28,2,6.23,2.58,0,53.875970585430366,64.92,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,469,164,441,1472,0.84,0.84,0.0,12,8.72,14.71,4,25.83276675829763,100.0,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,98.13
1,2,683,252,253,61,35.74,35.74,8.88,7,4.47,48.18,3,1.5981735058587827,50.91,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.3
1,3,611,525,492,834,2.27,2.27,0.0,7,4.23,47.78,0,2.8882378301733143,62.55,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,17.74
1,7,3,0,249,249,9.17,9.17,1.15,1,6.56,2.55,1,31.372549606258723,96.24,249,2283.33,0,1633.44,830.0,12450,62.25,100.0,0.715,124.5
1,3,354,52,326,0,9.59,9.59,1.84,9,8.32,41.42,1,6.325446923762415,67.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,9,0,347,0,1.48,1.48,0.14,2,3.19,69.99,0,4.872124737933723,61.36,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,482,0,267,0,2.54,2.54,0.48,12,5.02,34.76,5,1.9850403720317709,65.28,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,26,0,122,0,0.95,0.95,0.12,1,4.0,71.58,0,1.6345347444408702,64.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,665,0,202,0,8.63,8.63,0.95,10,5.4,50.38,3,2.6597855728273623,62.1,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,313,29,108,0,16.26,16.26,3.91,11,3.18,19.97,1,3.3550326641821786,49.01,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,516,0,209,0,2.91,2.91,0.37,9,3.46,49.16,0,3.7835638848113513,60.14,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,44,0,203,0,1.1,1.1,0.06,1,3.98,44.93,0,0.912530596962336,65.32,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,579,211,149,149,6.38,6.38,0.86,7,2.9,64.63,7,1.3461241481856785,51.57,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,2.19
1,3,699,0,314,0,3.37,3.37,0.38,8,7.74,55.73,6,3.427238499351611,77.16,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,572,285,267,0,3.35,3.35,0.65,12,5.13,61.82,4,3.477838904259984,44.09,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,6,0,492,0,7.69,7.69,1.31,1,5.13,82.27,0,2.759207600127345,60.52,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,427,208,73,0,1.14,1.14,0.0,9,4.25,24.16,4,1.94536425069698,47.52,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,665,140,242,173,9.96,8.07,1.08,8,4.5,57.34,7,3.0694105254908464,67.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,2.98
0,3,504,166,185,113,9.34,9.34,1.41,13,3.28,13.39,7,10.90365916777638,69.95,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,8.69
1,1,52,0,427,0,9.35,9.35,0.77,2,5.26,31.53,0,10.910243974263558,63.34,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,357,105,328,0,6.93,6.93,0.72,11,6.03,77.22,1,0.9712509558973184,55.16,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,6,0,329,0,1.51,1.51,0.11,2,1.78,41.34,0,3.6526366580225416,56.02,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,337,237,212,422,7.04,7.04,1.1,11,8.69,12.63,3,11.876484452956786,76.63,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,35.17
0,3,336,271,376,234,1.9,1.9,0.35,12,1.4,71.68,10,2.204241062044071,40.19,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,3.39
1,3,698,421,335,1345,7.99,7.99,0.0,8,4.98,9.29,5,10.979547946053446,75.79,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,149.44
1,5,8,0,298,0,2.53,2.53,0.16,1,5.76,22.18,0,9.242560738475849,71.44,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,6,0,378,0,0.71,0.71,0.13,2,8.44,27.68,0,11.343930510769766,82.46,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,701,24,390,300,6.54,4.15,1.16,11,5.8,31.85,9,3.5792778221228843,91.83,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,5.56
1,5,12,0,226,0,0.56,0.56,0.05,2,5.74,10.48,0,4.484733020319452,72.46,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,570,4,381,0,3.64,3.64,0.47,12,5.25,33.51,1,8.4452406498077,66.02,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,457,22,385,1567,1.59,1.03,0.0,13,8.59,5.65,10,47.25663637048778,100.0,1457,2316.63,2,12515.63,4856.67,72850,364.25,100.0,5.403,313.4
1,3,350,202,457,1141,0.96,0.96,0.19,10,7.73,26.62,10,3.719008147215783,85.93,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,42.26
1,3,323,210,196,140,3.46,3.46,0.0,8,2.53,28.48,6,1.4044944045971388,64.11,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,5.19
0,2,327,0,406,0,51.91,51.91,18.94,8,5.45,77.39,0,2.132058422293645,61.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,618,189,275,0,10.43,10.43,3.04,13,5.78,23.79,1,2.4379990654873978,50.89,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,485,203,249,0,17.53,17.53,4.11,12,6.69,73.19,4,2.213417059655004,50.02,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,11,0,487,0,1.81,1.81,0.2,2,6.81,51.98,0,4.174682606983803,75.24,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,429,146,94,0,9.99,9.99,2.48,11,6.64,47.61,3,1.785339191563021,52.95,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,30,0,385,0,8.83,8.83,1.61,2,2.72,52.59,0,1.844457115774067,50.88,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,41,0,189,0,6.77,6.77,0.0,1,7.05,68.29,0,1.7718552991333727,78.2,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,10,0,368,0,9.46,9.46,1.32,1,7.64,47.43,0,2.3192072378712654,70.56,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,34,0,131,0,1.65,1.65,0.1,2,9.01,12.63,0,7.996832864990903,85.04,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,27,0,384,0,6.4,6.4,1.25,1,4.35,67.69,0,1.4625498069038525,57.4,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,12,0,170,0,2.79,2.79,0.22,2,4.02,52.57,0,2.1495149449492086,63.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,2,538,390,330,0,90.81,90.81,27.69,11,5.29,71.53,5,2.5723473107797066,32.16,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,513,254,366,979,17.57,17.57,3.23,12,4.57,15.26,11,15.399737645824365,68.47,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,65.27
1,0,28,0,288,0,6.37,6.37,0.0,2,7.7,45.34,0,4.300838097568244,80.8,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,5,0,366,0,0.52,0.52,0.1,1,5.52,68.13,0,5.063848729022104,71.08,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,38,0,418,0,4.3,4.3,0.0,2,2.88,31.04,0,2.8028349688765446,61.52,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,32,0,141,0,2.31,2.31,0.19,1,3.4,72.39,0,0.414421884969513,61.7,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
